address,labels,cls
DATA/audio_X1623314666167543840,[-0.29963915 -0.81191255],1
DATA/audio_X1623314666360022048,[-0.26250513 -0.78044019],1
DATA/audio_X1623314666549445376,[-0.22713879 -0.78007549],1
DATA/audio_X1623314666744272896,[-0.13583795 -0.79358032],1
DATA/audio_X1623314666935918240,[-0.03120164 -0.77921589],1
DATA/audio_X1623314667126138848,[ 0.07596843 -0.78060019],1
DATA/audio_X1623314667320804576,[ 0.15182598 -0.7469709 ],1
DATA/audio_X1623314667767102944,[ 0.25028884 -0.69219205],1
DATA/audio_X1623314667895809440,[ 0.2897706  -0.65514122],1
DATA/audio_X1623314668087191392,[ 0.35728095 -0.64964757],1
DATA/audio_X1623314668279791072,[ 0.43841215 -0.60984319],1
DATA/audio_X1623314668472138656,[ 0.49396458 -0.56466257],1
DATA/audio_X1623314668663931456,[ 0.53687855 -0.52480052],1
DATA/audio_X1623314668856089600,[ 0.54704772 -0.47059364],1
DATA/audio_X1623314669047310816,[ 0.56055702 -0.41818195],1
DATA/audio_X1623314669239066464,[ 0.57864702 -0.36197548],1
DATA/audio_X1623314669430948288,[ 0.57006348 -0.36413599],1
DATA/audio_X1623314669623413824,[ 0.56095586 -0.32625472],1
DATA/audio_X1623314669815890560,[ 0.56583616 -0.31381494],1
DATA/audio_X1623314670007306880,[ 0.53524633 -0.30645327],1
DATA/audio_X1623314670198728512,[ 0.48942052 -0.31728384],1
DATA/audio_X1623314670391660832,[ 0.45944158 -0.32404198],1
DATA/audio_X1623314670584634528,[ 0.45230748 -0.32328386],1
DATA/audio_X1623314670775585728,[ 0.40080095 -0.30666452],1
DATA/audio_X1623314670966410816,[ 0.38560208 -0.28205866],1
DATA/audio_X1623314671165625056,[ 0.38405179 -0.28717541],1
DATA/audio_X1623314671350924608,[ 0.35440673 -0.28182109],1
DATA/audio_X1623314671544844672,[ 0.31486377 -0.29065362],1
DATA/audio_X1623314671735796704,[ 0.31594535 -0.2711128 ],1
DATA/audio_X1623314671927562208,[ 0.29063052 -0.29007367],1
DATA/audio_X1623314672118760576,[ 0.27567365 -0.28539804],1
DATA/audio_X1623314672310724864,[ 0.23898205 -0.28560601],1
DATA/audio_X1623314672504687776,[ 0.23365527 -0.27248773],1
DATA/audio_X1623314672694828544,[ 0.19695655 -0.29159641],1
DATA/audio_X1623314672888812416,[ 0.17859493 -0.30320477],1
DATA/audio_X1623314673080908800,[ 0.16587238 -0.29596168],1
DATA/audio_X1623314673271505344,[ 0.13269732 -0.29322009],1
DATA/audio_X1623314673464744640,[ 0.13458301 -0.28790174],1
DATA/audio_X1623314673656122560,[ 0.13033125 -0.28928387],1
DATA/audio_X1623314673846955520,[ 0.11669705 -0.27726681],1
DATA/audio_X1623314674038600064,[ 0.04590213 -0.3011072 ],1
DATA/audio_X1623314674422233440,[-0.01417394 -0.32962751],1
DATA/audio_X1623314674615314464,[-0.0127271  -0.32522703],1
DATA/audio_X1623314674806763872,[-0.05379814 -0.30617774],1
DATA/audio_X1623314675191329408,[-0.12010035 -0.29657639],1
DATA/audio_X1623314675382244512,[-0.13420126 -0.28215935],1
DATA/audio_X1623314675765766656,[-0.15448796 -0.26615549],1
DATA/audio_X1623314676152035936,[-0.2553007  -0.32613002],1
DATA/audio_X1623314676380763456,[-0.24639861 -0.36522448],1
DATA/audio_X1623314676535319136,[-0.26829142 -0.37737742],1
DATA/audio_X1623314676729907680,[-0.29164272 -0.36747975],1
DATA/audio_X1623314676919318624,[-0.30917087 -0.35951852],1
DATA/audio_X1623314677110825440,[-0.33227865 -0.45005145],1
DATA/audio_X1623314677301935648,[-0.39607571 -0.51132165],1
DATA/audio_X1623314677494299744,[-0.40131851 -0.56961617],1
DATA/audio_X1623314677687706240,[-0.41163708 -0.6481767 ],1
DATA/audio_X1623314677879746784,[-0.38288483 -0.67673998],1
DATA/audio_X1623314678071307488,[-0.3223154  -0.70535426],1
DATA/audio_X1623314678262876736,[-0.26627614 -0.74011552],1
DATA/audio_X1623314678456663040,[-0.2171332  -0.75779117],1
DATA/audio_X1623314678647226400,[-0.23172543 -0.80053203],1
DATA/audio_X1623314678839113600,[-0.1704856  -0.81865452],1
DATA/audio_X1623314679031094464,[-0.09992462 -0.81154593],1
DATA/audio_X1623314679222300416,[-0.05990908 -0.81761669],1
DATA/audio_X1623314679415987648,[-0.01967423 -0.8167703 ],1
DATA/audio_X1623314679606835904,[ 0.03738575 -0.77755611],1
DATA/audio_X1623314679799252352,[ 0.10269255 -0.75530306],1
DATA/audio_X1623314680185126464,[ 0.19801571 -0.69720199],1
DATA/audio_X1623314680375706048,[ 0.23661102 -0.69989389],1
DATA/audio_X1623314680565935136,[ 0.26674894 -0.69571115],1
DATA/audio_X1623314680763157600,[ 0.28727388 -0.68172549],1
DATA/audio_X1623314680953698688,[ 0.30618257 -0.63674267],1
DATA/audio_X1623314681143642272,[ 0.3354169  -0.65815856],1
DATA/audio_X1623314681334560544,[ 0.35995051 -0.61718854],1
DATA/audio_X1623314681526388256,[ 0.36915702 -0.56186182],1
DATA/audio_X1623314681718128288,[ 0.39612736 -0.52201758],1
DATA/audio_X1623314682103289440,[ 0.46304582 -0.5167305 ],1
DATA/audio_X1623314682295343456,[ 0.49415108 -0.47848648],1
DATA/audio_X1623314682678735936,[ 0.52736471 -0.42418683],1
DATA/audio_X1623314682871707968,[ 0.52221458 -0.38751044],1
DATA/audio_X1623314683066428576,[ 0.51766318 -0.35634825],1
DATA/audio_X1623314683260592832,[ 0.51646564 -0.32794641],1
DATA/audio_X1623314683453352192,[ 0.52974976 -0.31950404],1
DATA/audio_X1623314683643902496,[ 0.53850038 -0.2916953 ],1
DATA/audio_X1623314683834635936,[ 0.52683174 -0.27695618],1
DATA/audio_X1623314684219481760,[ 0.48646877 -0.25397704],1
DATA/audio_X1623314684411111616,[ 0.47494191 -0.25281317],1
DATA/audio_X1623314684606027872,[ 0.44780277 -0.27317548],1
DATA/audio_X1623314684794450208,[ 0.43867237 -0.28318627],1
DATA/audio_X1623314685000844448,[ 0.42078177 -0.28767399],1
DATA/audio_X1623314685179456256,[ 0.394089   -0.24591095],1
DATA/audio_X1623314685370831648,[ 0.37357429 -0.25406969],1
DATA/audio_X1623314685563416832,[ 0.34773216 -0.26209183],1
DATA/audio_X1623314685756859200,[ 0.31561519 -0.24763273],1
DATA/audio_X1623314685946399936,[ 0.30136246 -0.25954167],1
DATA/audio_X1623314686138979648,[ 0.27680965 -0.22282642],1
DATA/audio_X1623314686330108480,[ 0.25039622 -0.22870564],1
DATA/audio_X1623314686521899136,[ 0.22212762 -0.23980024],1
DATA/audio_X1623314686906624032,[ 0.16663131 -0.24614169],1
DATA/audio_X1623314687098337376,[ 0.13311913 -0.22772974],1
DATA/audio_X1623314687290222048,[ 0.09386898 -0.211495  ],1
DATA/audio_X1623314687485463840,[ 0.06329385 -0.23023569],1
DATA/audio_X1623314687675100768,[ 0.0163229  -0.21691476],1
DATA/audio_X1623314687866994848,[-0.01536704 -0.22481048],1
DATA/audio_X1623314688059162432,[-0.03153574 -0.20151002],1
DATA/audio_X1623314688251620608,[-0.06449716 -0.22005135],1
DATA/audio_X1623314688444096672,[-0.08608078 -0.20562415],1
DATA/audio_X1623314688635817152,[-0.1240666  -0.18696423],1
DATA/audio_X1623314689019002048,[-0.16367585 -0.19712534],1
DATA/audio_X1623314689210840768,[-0.19463771 -0.19175898],1
DATA/audio_X1623314689403222592,[-0.22814279 -0.20605202],1
DATA/audio_X1623314689594137088,[-0.28706911 -0.19060571],1
DATA/audio_X1623314690170808768,[-0.33532205 -0.19068483],1
DATA/audio_X1623314690363215744,[-0.35285924 -0.18088451],1
DATA/audio_X1623314690557818816,[-0.38544938 -0.19429615],1
DATA/audio_X1623314690751748416,[-0.40209228 -0.21708971],1
DATA/audio_X1623314690938976480,[-0.43022295 -0.20232211],1
DATA/audio_X1623314691322894432,[-0.4299838  -0.18852999],1
DATA/audio_X1623314691513908640,[-0.49801591 -0.17496358],1
DATA/audio_X1623314691707512416,[-0.53757416 -0.1948281 ],1
DATA/audio_X1623314691899739648,[-0.5653591  -0.17731001],1
DATA/audio_X1623314692088596000,[-0.5963301  -0.16674222],1
DATA/audio_X1623314692282513920,[-0.62746041 -0.18534061],1
DATA/audio_X1623314692476429568,[-0.62674757 -0.19262718],1
DATA/audio_X1623314692666675136,[-0.6492772  -0.20585995],1
DATA/audio_X1623314692863326752,[-0.68759625 -0.23337215],1
DATA/audio_X1623314693242134688,[-0.59461114 -0.33653429],1
DATA/audio_X1623314693499981632,[-0.57718504 -0.39956689],1
DATA/audio_X1623314693626518656,[-0.56894666 -0.41702549],1
DATA/audio_X1623314693818880448,[-0.56144106 -0.4526439 ],1
DATA/audio_X1623314694012025088,[-0.52699381 -0.50992408],1
DATA/audio_X1623314694204463584,[-0.47060956 -0.59607422],1
DATA/audio_X1623314694397347040,[-0.41556214 -0.65289853],1
DATA/audio_X1623314694778635040,[-0.2157729  -0.69159216],1
DATA/audio_X1623314694970629312,[-0.12092606 -0.74104447],1
DATA/audio_X1623314695164270144,[-0.08135381 -0.76779053],1
DATA/audio_X1623314695358230464,[-0.00557571 -0.75987363],1
DATA/audio_X1623314695548882272,[ 0.10577548 -0.75300623],1
DATA/audio_X1623314695737931104,[ 0.20506841 -0.72332154],1
DATA/audio_X1623314695931668576,[ 0.27569033 -0.68879358],1
DATA/audio_X1623314696123415232,[ 0.32914592 -0.68059021],1
DATA/audio_X1623314696315912352,[ 0.4176912  -0.62553504],1
DATA/audio_X1623314696890617504,[ 0.6093566  -0.41448966],1
DATA/audio_X1623314697275620672,[ 0.61680998 -0.34178293],1
DATA/audio_X1623314697467898112,[ 0.63954616 -0.2992742 ],1
DATA/audio_X1623314697852574208,[ 0.66237539 -0.14802374],1
DATA/audio_X1623314698044244128,[ 0.65243231 -0.07735045],1
DATA/audio_X1623314698234432128,[ 0.61536707 -0.03725239],1
DATA/audio_X1623314698426859744,[ 0.59498296 -0.01739564],1
DATA/audio_X1623314698618703552,[0.60758616 0.00873271],1
DATA/audio_X1623314698811132640,[6.08399153e-01 4.98967668e-04],1
DATA/audio_X1623314699002697728,[0.58023189 0.00816202],1
DATA/audio_X1623314699195561152,[0.53410582 0.01590774],1
DATA/audio_X1623314699386495776,[0.51031398 0.0092434 ],1
DATA/audio_X1623314699578029792,[0.4871745  0.00969546],1
DATA/audio_X1623314699773100320,[0.47746206 0.00867303],1
DATA/audio_X1623314699964743360,[0.45230941 0.00912265],1
DATA/audio_X1623314700158233056,[ 0.43433793 -0.04668339],1
DATA/audio_X1623314700346008832,[ 0.42486666 -0.07942805],1
DATA/audio_X1623314700540782944,[ 0.39618677 -0.08757029],1
DATA/audio_X1623314700730849952,[ 0.35811243 -0.14223917],1
DATA/audio_X1623314700922771744,[ 0.33661843 -0.16358614],1
DATA/audio_X1623314701305993888,[ 0.23739022 -0.194874  ],1
DATA/audio_X1623314701499005344,[ 0.18127151 -0.17621136],1
DATA/audio_X1623314701689514912,[ 0.16003879 -0.18260415],1
DATA/audio_X1623314701884899712,[ 0.11092791 -0.23248125],1
DATA/audio_X1623314702076928416,[ 0.12622712 -0.23458796],1
DATA/audio_X1623314702284675200,[ 0.03504893 -0.23817047],1
DATA/audio_X1623314702457895712,[ 0.03200301 -0.22835335],1
DATA/audio_X1623314702651175584,[ 0.0090965  -0.25559062],1
DATA/audio_X1623314702844057536,[-0.02145856 -0.290871  ],1
DATA/audio_X1623314703227267456,[-0.01311701 -0.23214723],1
DATA/audio_X1623314703419332608,[-0.03467467 -0.26357054],1
DATA/audio_X1623314703610658368,[-0.00537935 -0.26224633],1
DATA/audio_X1623314703803876960,[-0.00060468 -0.26797243],1
DATA/audio_X1623314703995169888,[ 0.0067902  -0.26989594],1
DATA/audio_X1623314704186268384,[ 0.00488932 -0.2663471 ],1
DATA/audio_X1623314704378638176,[ 0.02849761 -0.25265763],1
DATA/audio_X1623314704765642944,[ 0.0368594  -0.20636092],1
DATA/audio_X1623314704956693024,[ 0.06213781 -0.19199836],1
DATA/audio_X1623314705146850880,[ 0.04291933 -0.17162171],1
DATA/audio_X1623314705338304608,[ 0.06037016 -0.16651091],1
DATA/audio_X1623314705530477952,[ 0.06427999 -0.16326753],1
DATA/audio_X1623314705722881440,[ 0.04871705 -0.19585253],1
DATA/audio_X1623314705914161920,[ 0.02017672 -0.21007106],1
DATA/audio_X1623314706107457472,[ 0.01399856 -0.20468657],1
DATA/audio_X1623314706298828224,[ 0.00573927 -0.19535592],1
DATA/audio_X1623314706491412032,[-0.03733796 -0.19923574],1
DATA/audio_X1623314706683935328,[-0.05987961 -0.18951198],1
DATA/audio_X1623314707066756736,[-0.06527285 -0.18100347],1
DATA/audio_X1623314707260022720,[-0.10002326 -0.22343399],1
DATA/audio_X1623314707451413216,[-0.09981921 -0.20803492],1
DATA/audio_X1623314707644840256,[-0.12451828 -0.22333026],1
DATA/audio_X1623314708031707968,[-0.1550774  -0.20748485],1
DATA/audio_X1623314708218032736,[-0.15571045 -0.19800791],1
DATA/audio_X1623314708411071200,[-0.22757742 -0.22550928],1
DATA/audio_X1623314708604376416,[-0.31049251 -0.25061054],1
DATA/audio_X1623314708795743488,[-0.32174134 -0.25446294],1
DATA/audio_X1623314708987380672,[-0.32877526 -0.2492385 ],1
DATA/audio_X1623314709178292544,[-0.36891717 -0.24178793],1
DATA/audio_X1623314709371240352,[-0.42910104 -0.26165377],1
DATA/audio_X1623314709562878688,[-0.45121985 -0.21955739],1
DATA/audio_X1623314709758099136,[-0.5024286  -0.19425576],1
DATA/audio_X1623314709948256736,[-0.5465635  -0.15851467],1
DATA/audio_X1623314710139037248,[-0.55947944 -0.10571091],1
DATA/audio_X1623314710331752448,[-0.5752227  -0.06240776],1
DATA/audio_X1623314710525674848,[-0.60896927 -0.01018932],1
DATA/audio_X1623314710779151232,[-0.60883899 -0.00899609],1
DATA/audio_X1623314710908347840,[-0.61304581 -0.0009142 ],1
DATA/audio_X1623314711098687008,[-0.66017246 -0.01032463],1
DATA/audio_X1623314711290051264,[-0.74096653  0.01248876],1
DATA/audio_X1623314711483546912,[-0.82959596 -0.00883825],1
DATA/audio_X1623314711675126976,[-0.82288513  0.02945852],1
DATA/audio_X1623314711865968736,[-0.80616083  0.0872281 ],1
DATA/audio_X1623314712059803296,[-0.77093398  0.1388589 ],1
DATA/audio_X1623314712251544800,[-0.75526031  0.20317529],1
DATA/audio_X1623314712443740416,[-0.72010122  0.2807334 ],1
DATA/audio_X1623314712635129472,[-0.70212612  0.3752462 ],1
DATA/audio_X1623314712828794624,[-0.66064661  0.43870428],1
DATA/audio_X1623314713019379264,[-0.59851609  0.50704669],1
DATA/audio_X1623314713210372736,[-0.52392767  0.57054148],1
DATA/audio_X1623314713596447200,[-0.33954564  0.65221493],1
DATA/audio_X1623314713979091072,[-0.18902944  0.6623699 ],1
DATA/audio_X1623314714170542816,[-0.13555308  0.68178646],1
DATA/audio_X1623314714365298656,[-0.11078614  0.66286076],1
DATA/audio_X1623314714556106976,[-0.100707    0.68523953],1
DATA/audio_X1623314714748078816,[-0.10839204  0.67758808],1
DATA/audio_X1623314714941782944,[-0.13517622  0.6991145 ],1
DATA/audio_X1623314715132258336,[-0.09684588  0.70644653],1
DATA/audio_X1623314715323413664,[-0.05773478  0.76321943],1
DATA/audio_X1623314715707923232,[0.0252833  0.75459954],1
DATA/audio_X1623314715900679872,[0.07227741 0.75458305],1
DATA/audio_X1623314716089922336,[0.15295291 0.72512954],1
DATA/audio_X1623314716284531840,[0.2393509  0.70577218],1
DATA/audio_X1623314716474557952,[0.31242115 0.67613557],1
DATA/audio_X1623314716667242880,[0.33970939 0.64906738],1
DATA/audio_X1623314716859676640,[0.35627717 0.64146799],1
DATA/audio_X1623314717055233664,[0.36812699 0.66883385],1
DATA/audio_X1623314717243359072,[0.34850003 0.64899795],1
DATA/audio_X1623314717437994624,[0.32694247 0.64756121],1
DATA/audio_X1623314717626712352,[0.31545266 0.62096733],1
DATA/audio_X1623314717819237696,[0.31242867 0.59964568],1
DATA/audio_X1623314718203511648,[0.34172349 0.5552088 ],1
DATA/audio_X1623314718395645888,[0.35517145 0.57132817],1
DATA/audio_X1623314718587720384,[0.35887896 0.62669409],1
DATA/audio_X1623314718782272064,[0.43317025 0.59513691],1
DATA/audio_X1623314718970441216,[0.46319521 0.58037785],1
DATA/audio_X1623314719164860704,[0.44734366 0.60911136],1
DATA/audio_X1623314719548133152,[0.45706675 0.59958831],1
DATA/audio_X1623314719738606784,[0.45236671 0.57000878],1
DATA/audio_X1623314719929972224,[0.45955485 0.55194382],1
DATA/audio_X1623314720122289888,[0.45637318 0.51261966],1
DATA/audio_X1623314720314774144,[0.45664684 0.4567707 ],1
DATA/audio_X1623314720507406784,[0.46516272 0.42466722],1
DATA/audio_X1623314720698013280,[0.45254226 0.38253478],1
DATA/audio_X1623314720890406944,[0.4297232  0.38130906],1
DATA/audio_X1623314721084811360,[0.41875775 0.35088143],1
DATA/audio_X1623314721275717184,[0.40770912 0.35156052],1
DATA/audio_X1623314721465820160,[0.39535047 0.33123792],1
DATA/audio_X1623314721660464704,[0.36466205 0.33373383],1
DATA/audio_X1623314721853328704,[0.33705369 0.31352336],1
DATA/audio_X1623314722042835776,[0.30324914 0.31907942],1
DATA/audio_X1623314722235542144,[0.2740692  0.30441102],1
DATA/audio_X1623314722427194176,[0.23842286 0.30571832],1
DATA/audio_X1623314722618389888,[0.21939157 0.32955226],1
DATA/audio_X1623314722811706592,[0.20204879 0.32338071],1
DATA/audio_X1623314723004067296,[0.17321053 0.30360143],1
DATA/audio_X1623314723195782496,[0.15667104 0.2997917 ],1
DATA/audio_X1623314723388894496,[0.1360447  0.31959725],1
DATA/audio_X1623314723579877024,[0.1086134  0.31155837],1
DATA/audio_X1623314723769803200,[0.06932143 0.30656037],1
DATA/audio_X1623314723963354944,[0.05291872 0.29976465],1
DATA/audio_X1623314724158107840,[0.0270941  0.32748329],1
DATA/audio_X1623314724347648544,[-0.00458545  0.32883152],1
DATA/audio_X1623314724539531872,[-0.07829558  0.32494738],1
DATA/audio_X1623314724731277184,[-0.1088241   0.28509737],1
DATA/audio_X1623314725114522368,[-0.13555523  0.28673818],1
DATA/audio_X1623314725306316224,[-0.17343303  0.32153796],1
DATA/audio_X1623314725498876032,[-0.21162836  0.31899453],1
DATA/audio_X1623314725883859648,[-0.29433499  0.3297064 ],1
DATA/audio_X1623314726073774848,[-0.31561897  0.31156807],1
DATA/audio_X1623314726269278400,[-0.34746941  0.29518114],1
DATA/audio_X1623314726461960736,[-0.36909903  0.26947901],1
DATA/audio_X1623314726658372832,[-0.40744757  0.29684011],1
DATA/audio_X1623314726847014240,[-0.42473978  0.31285163],1
DATA/audio_X1623314727037995776,[-0.40178297  0.34584748],1
DATA/audio_X1623314727229667040,[-0.3710336   0.37955857],1
DATA/audio_X1623314728000577792,[-0.35675129  0.47308544],1
DATA/audio_X1623314728384541120,[-0.28173032  0.49789347],1
DATA/audio_X1623314728767150400,[-0.29428335  0.55305472],1
DATA/audio_X1623314728961267200,[-0.24568754  0.58228671],1
DATA/audio_X1623314729150979680,[-0.22067971  0.61194131],1
DATA/audio_X1623314729344370688,[-0.1433944   0.61889363],1
DATA/audio_X1623314729537170464,[-0.09005211  0.63716438],1
DATA/audio_X1623314729727406528,[-0.04877346  0.64282094],1
DATA/audio_X1623314729919091904,[-0.02061003  0.61017482],1
DATA/audio_X1623314730111137792,[0.03883894 0.63029654],1
DATA/audio_X1623314730303903072,[0.0694348  0.62980859],1
DATA/audio_X1623314730494846720,[0.05439509 0.61260933],1
DATA/audio_X1623314730686864448,[0.02747492 0.58487514],1
DATA/audio_X1623314730877965664,[0.01887618 0.57737833],1
DATA/audio_X1623314731070922272,[0.01286039 0.57706668],1
DATA/audio_X1623314731456599456,[0.03250824 0.54259071],1
DATA/audio_X1623314731647461152,[0.07664925 0.56424347],1
DATA/audio_X1623314731839041952,[0.12927857 0.54429749],1
DATA/audio_X1623314732030293824,[0.17044519 0.54296795],1
DATA/audio_X1623314732227163616,[0.20769622 0.48854783],1
DATA/audio_X1623314732415327520,[0.22829161 0.47926149],1
DATA/audio_X1623314732607281536,[0.22231021 0.41594783],1
DATA/audio_X1623314732798595744,[0.25660637 0.40685635],1
DATA/audio_X1623314732990946016,[0.27606192 0.39696627],1
DATA/audio_X1623314733182663200,[0.31773259 0.36986765],1
DATA/audio_X1623314733373954816,[0.36706929 0.37448215],1
DATA/audio_X1623314733567323296,[0.37810421 0.33846803],1
DATA/audio_X1623314733759200416,[0.3842735  0.32846013],1
DATA/audio_X1623314734142827008,[0.3846373  0.32259221],1
DATA/audio_X1623314734335409408,[0.35873505 0.29883036],1
DATA/audio_X1623314734526290272,[0.33921574 0.26754453],1
DATA/audio_X1623314734720943584,[0.31005807 0.24624256],1
DATA/audio_X1623314734912458560,[0.29139665 0.23767039],1
DATA/audio_X1623314735102820672,[0.29204162 0.21653203],1
DATA/audio_X1623314735486421216,[0.25836338 0.17850867],1
DATA/audio_X1623314735678997024,[0.23346786 0.1868004 ],1
DATA/audio_X1623314736063699456,[0.22716975 0.17251051],1
DATA/audio_X1623314736258300672,[0.19552644 0.16695476],1
DATA/audio_X1623314736448546080,[0.1664174  0.15592462],1
DATA/audio_X1623314736676818304,[0.16120005 0.15254156],1
DATA/audio_X1623314736830604640,[0.11099332 0.17335107],1
